Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Image Src,Image Position,Image Alt Text,Variant Image,Status
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/grey-01-main-627357.jpg,4,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/grey-02-back-f72ca8.jpg,5,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/mustard-01-main-1a8659.jpg,6,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/mustard-02-side-7f51e4.jpg,7,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/mustard-03-back-197482.jpg,8,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/olive-01-main-b24243.jpg,9,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/olive-02-side-657bad.jpg,10,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/olive-03-back-9e5cf9.jpg,11,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/rust-01-main-f5a82c.jpg,12,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/rust-02-back-93c568.jpg,13,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/wine-01-main-730f39.jpg,14,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/wine-02-back-6eab0f.jpg,15,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-mirror-sequin-embroidered-chiffon-saree,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-elegant-georgette-mirror-sequin-embroidered-saree/wine-03-back2-5a2e7b.jpg,16,Women Mirror & Sequin Embroidered Saree with Heavy Blouse,,
women-traditional-embroidered-fancy-saree-paisley-pallu,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,"<p>Traditional saree in a smooth art silk with colourful embroidered paisley butis scattered across the drape, a richly worked paisley motif on the pallu and a scalloped designer border. Comes with a matching unstitched blouse piece. Falls softly, drapes easily and carries its weight well — a graceful pick for weddings, festivals and family functions.</p>",HyraLuxe,Sarees,"Sarees, Art Silk, Festive, Party, Migrated",TRUE,Colour,Bottle Green,HF-PSL-01-DARKGREEN,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/dark-green-01-main-a79eaa.jpg,1,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/dark-green-01-main-a79eaa.jpg,active
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,Mustard,HF-PSL-01-MUSTARD,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/mustard-01-main-a781da.jpg,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,Purple,HF-PSL-01-PURPLE,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/purple-01-main-471374.jpg,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,Rani Pink,HF-PSL-01-RANIPINK,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/rani-pink-01-main-63382d.jpg,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,Royal Blue,HF-PSL-01-ROYALBLUE,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/royal-blue-01-main-3a6568.jpg,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,Teal,HF-PSL-01-TEAL,shopify,12,deny,manual,1599.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/teal-01-main-dbd311.jpg,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/dark-green-02-back-f27b57.jpg,2,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/mustard-01-main-a781da.jpg,3,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/mustard-02-back-e6ec1a.jpg,4,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/purple-01-main-471374.jpg,5,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/purple-x-collage-1-9f2068.jpg,6,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/rani-pink-01-main-63382d.jpg,7,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/rani-pink-02-back-7f4fa0.jpg,8,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/royal-blue-01-main-3a6568.jpg,9,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/royal-blue-02-back-423350.jpg,10,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/teal-01-main-dbd311.jpg,11,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-traditional-embroidered-fancy-saree-paisley-pallu,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-traditional-embroidered-fancy-saree-paisley-pallu/teal-02-back-7e8da7.jpg,12,Women Traditional Embroidered Fancy Saree with Paisley Pallu & Designer Border,,
women-designer-peacock-digital-print-saree-rhinestone-work,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,"<p>Designer saree in soft cotton silk with an all-over peacock and floral digital print, finished with delicate rhinestone diamond work along the border and pallu. Comes with a matching unstitched blouse piece. Light in weight, easy to drape and comfortable for long wear — a graceful pick for weddings, festivals, receptions and family functions.</p>",HyraLuxe,Sarees,"Sarees, Cotton Silk, Festive, Party, Migrated",TRUE,Colour,Beige,HF-PCK-01-BEIGE,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/beige-01-main-a10133.jpg,1,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/beige-01-main-a10133.jpg,active
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,Blue,HF-PCK-01-BLUE,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/blue-01-main-be90fe.jpg,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,Grey,HF-PCK-01-GREY,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/grey-01-main-ec4b6a.jpg,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,Purple,HF-PCK-01-PURPLE,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/purple-01-main-bd3917.jpg,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,Sea Green,HF-PCK-01-SEAGREEN,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/sea-green-01-main-430fe5.jpg,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,Wine,HF-PCK-01-WINE,shopify,10,deny,manual,1699.00,2499.00,TRUE,TRUE,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/wine-01-main-170a6a.jpg,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/beige-02-side-7f9cfe.jpg,2,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/beige-03-back-96a918.jpg,3,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/beige-04-fabric-837865.jpg,4,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/blue-01-main-be90fe.jpg,5,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/blue-x-collage-1-963db4.jpg,6,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/blue-x-collage-2-81bc46.jpg,7,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/grey-01-main-ec4b6a.jpg,8,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/grey-02-side-456db3.jpg,9,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/grey-03-back-e0ee5e.jpg,10,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/purple-01-main-bd3917.jpg,11,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/purple-02-back-cd3780.jpg,12,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/purple-x-collage-1-c15d6f.jpg,13,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/sea-green-01-main-430fe5.jpg,14,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/sea-green-02-side-ac9ba9.jpg,15,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/sea-green-03-back-d0887a.jpg,16,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/sea-green-x-collage-1-1ef429.jpg,17,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/wine-01-main-170a6a.jpg,18,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
women-designer-peacock-digital-print-saree-rhinestone-work,,,,,,,,,,,,,,,,,,https://pub-1c439aae24bd4239bd4c425d68d03bfc.r2.dev/products/women-designer-peacock-digital-print-saree-rhinestone-work/wine-02-back-073c1a.jpg,19,Women Designer Peacock Digital Print Saree with Rhinestone Diamond Work,,
